ID_Player_Sofascore;Nombre;POS;Equipo;Minutos Jugados;Goles;Asistencias;Tiros Al Arco;Tiros Fuera;Tiros Bloqueados;Grandes Ocasiones;Pases Clave;Toques;Pases Precisos;Pases Largos Precisos;Centros Precisos;Intercepciones;Despejes;Duelos Aéreos Ganados;Duelos Ganados;Entradas Totales;Regates;Atajadas;Atajadas en el área;Reclamo Aereo;Salidas con puños
1526674;M. Almiron;D;Sport Boys;450;0;0;1;1;0;0;0;261;179;18;0;5;18;8;13;0;3;0;0;0;0
1087004;I. Gariglio;D;Deportivo Garcilaso;450;1;0;2;2;0;0;0;158;75;18;0;2;27;6;12;1;1;0;0;0;0
1018422;J. Villegas;D;Alianza Atlético de Sullana;450;0;0;0;1;0;0;1;207;95;14;0;3;41;11;25;10;2;0;0;0;0
1018255;O. Nuñez;D;Deportivo Garcilaso;450;0;1;0;0;0;0;2;201;69;6;2;4;11;4;19;5;6;0;0;0;0
989258;M. Gaona;D;Sport Huancayo;450;0;0;0;1;0;0;3;197;97;9;0;5;33;8;13;4;0;0;0;0;0
978557;D. Enríquez;G;Club Sporting Cristal;450;0;0;0;0;0;0;1;163;90;24;0;0;5;1;1;0;0;13;9;0;4
973653;J. Bilbao;D;Ayacucho;450;0;0;0;2;0;0;0;238;128;15;0;8;45;16;27;6;2;0;0;0;0
937859;S. González;M;Club Sporting Cristal;450;1;1;5;7;3;3;11;184;59;4;12;0;1;1;17;6;3;0;0;0;0
924860;F. Romero;D;Club Sporting Cristal;450;0;1;1;6;0;1;4;261;147;28;0;2;32;14;19;4;1;0;0;0;0
924850;D. Melián;G;Alianza Atlético de Sullana;450;0;0;0;0;0;0;0;190;68;41;0;0;10;0;1;0;0;13;7;3;1
923694;G. Iraola;D;Alianza Universidad;450;0;0;0;2;1;0;3;340;209;13;2;4;7;0;13;5;3;0;0;0;0
897102;N. Gómez;M;Deportivo Garcilaso;450;0;1;0;1;1;1;4;229;101;11;1;12;10;3;47;27;4;0;0;0;0
883309;S. Rivadeneyra;G;Sport Boys;450;0;0;0;0;0;0;0;177;111;12;0;0;4;0;0;0;0;19;13;0;2
883287;J. Madrid;D;Sport Huancayo;450;0;1;2;2;1;2;3;273;110;20;4;5;20;10;23;3;5;0;0;0;0
873806;R. Campodonico;M;Alianza Universidad;450;1;1;3;7;1;1;7;213;96;2;2;1;1;2;23;4;4;0;0;0;0
846373;P. Zubczuk;G;Deportivo Garcilaso;450;0;0;0;0;0;0;0;148;59;39;0;0;4;2;3;0;0;14;8;6;2
805423;J. Valencia;G;Ayacucho;450;0;0;0;0;0;0;0;149;62;39;0;0;7;2;2;0;0;22;13;1;4
801453;R. Salcedo;M;Sport Huancayo;450;0;0;0;0;0;0;2;206;113;11;0;5;9;7;31;14;0;0;0;0;0
790021;C. Grados;G;Asociación Deportiva Tarma;450;0;0;0;0;0;0;0;165;74;23;0;0;5;1;1;0;0;13;9;0;3
584002;R. Colombo;D;Sport Boys;450;0;0;0;0;0;0;1;287;178;22;1;8;28;11;23;3;4;0;0;0;0
339533;C. M. Solis;G;Sport Huancayo;450;0;0;0;0;0;0;0;139;55;26;0;0;2;2;2;0;0;6;4;1;2
338883;H. Benincasa;D;Alianza Atlético de Sullana;450;0;0;0;1;0;0;1;194;96;15;0;2;27;9;14;2;1;0;0;0;0
123022;D. Orue;M;Ayacucho;450;0;0;0;2;0;0;4;277;165;11;0;6;8;4;28;17;6;0;0;0;0
943177;C. García;M;Deportivo Garcilaso;449;0;0;0;0;1;0;1;179;82;3;0;9;19;9;26;13;1;0;0;0;0
873704;Á. Pérez;D;Asociación Deportiva Tarma;449;0;0;0;1;2;0;5;265;122;17;1;13;18;7;30;17;0;0;0;0;0
590310;V. Cedrón;F;Asociación Deportiva Tarma;447;1;2;7;4;1;2;11;275;136;23;8;0;0;2;21;6;4;0;0;0;0
873619;M. Pérez;F;Ayacucho;442;1;0;2;2;0;0;5;157;88;7;0;2;3;22;27;4;1;0;0;0;0
1049088;E. Gonzales;M;Sport Boys;439;0;0;1;1;0;0;2;256;171;8;0;5;11;8;26;10;2;0;0;0;0
107596;J. Narváez;D;Asociación Deportiva Tarma;439;0;0;0;2;0;0;4;218;96;7;1;6;17;4;17;11;1;0;0;0;0
47439;C. Ramos;D;Alianza Universidad;439;1;0;1;0;0;0;1;289;212;10;0;2;20;9;18;3;1;0;0;0;0
1092343;E. A. Fernández;M;Sport Huancayo;436;1;3;3;7;2;3;15;278;110;18;7;9;1;4;28;8;7;0;0;0;0
1018233;E. Canales;D;Deportivo Garcilaso;432;0;0;0;0;0;1;3;178;71;3;1;4;12;2;12;5;4;0;0;0;0
924881;C. Vasquez;D;Alianza Atlético de Sullana;430;1;1;1;3;1;2;3;208;57;11;3;6;16;6;23;8;2;0;0;0;0
830663;A. Hohberg;F;Sport Boys;430;2;1;6;7;5;1;10;294;159;12;8;4;2;2;16;6;1;0;0;0;0
1100345;Y. Murillo;D;Sport Huancayo;426;0;0;0;4;1;0;0;191;86;13;0;5;33;13;16;2;0;0;0;0;0
787610;Y. Mena;F;Alianza Universidad;426;1;1;4;5;4;2;5;142;53;0;1;0;1;8;20;4;4;0;0;0;0
1129485;E. Naya;F;Deportivo Garcilaso;422;1;0;3;5;0;0;2;108;38;2;0;0;5;3;12;2;2;0;0;0;0
1650222;D. Montenegro;D;Asociación Deportiva Tarma;420;0;3;1;1;0;3;6;161;62;3;1;5;7;1;15;8;1;0;0;0;0
925176;H. Ángeles;D;Sport Huancayo;420;0;1;0;2;0;0;5;246;103;8;6;10;14;4;16;6;1;0;0;0;0
1120472;F. Alcedo;D;Club Sporting Cristal;419;0;0;0;2;0;1;1;248;164;15;0;1;18;8;18;9;0;0;0;0;0
47435;M. Cauteruccio;F;Club Sporting Cristal;418;3;1;4;3;1;1;2;92;41;0;0;0;3;2;4;0;1;0;0;0;0
805270;P. Fuentes;D;Asociación Deportiva Tarma;415;0;0;1;0;0;0;2;219;124;14;0;4;48;20;24;2;0;0;0;0;0
777249;H. Da Campo;M;Sport Boys;414;1;0;1;4;2;0;3;231;120;9;2;4;1;4;18;6;1;0;0;0;0
924782;J. Pretell;M;Club Sporting Cristal;411;0;0;2;1;2;0;5;212;144;11;0;4;7;3;15;8;1;0;0;0;0
588144;J. Vidales;M;Asociación Deportiva Tarma;409;7;2;9;5;3;1;8;163;61;5;3;0;4;2;16;4;7;0;0;0;0
977086;C. Carbajal;D;Sport Boys;408;0;1;1;1;0;1;3;236;110;5;7;2;12;3;14;6;2;0;0;0;0
873706;B. Guevara;M;Alianza Universidad;408;0;1;2;0;1;1;6;338;225;7;2;5;7;1;14;6;1;0;0;0;0
846366;A. Ugarriza;F;Deportivo Garcilaso;402;1;0;5;2;3;1;5;132;51;1;0;1;3;7;21;3;6;0;0;0;0
929014;O. Mora;M;Sport Boys;390;0;0;0;2;1;0;1;259;114;11;2;4;12;0;24;6;8;0;0;0;0
973671;J. Sernaqué;F;Alianza Universidad;385;0;0;5;5;4;0;2;219;146;8;0;0;1;6;19;2;5;0;0;0;0
883299;J. Pósito;F;Sport Huancayo;380;3;0;7;4;2;1;3;159;60;3;0;0;9;11;21;3;1;0;0;0;0
874986;F. Ysique;M;Alianza Atlético de Sullana;377;0;0;0;0;0;0;3;163;101;9;0;6;7;2;11;4;1;0;0;0;0
973682;R. Lagos;M;Alianza Lima;376;1;0;1;2;3;0;11;233;100;11;7;4;16;2;14;6;0;0;0;0;0
341981;R. Castro;M;Alianza Atlético de Sullana;375;0;0;2;1;1;0;8;187;63;4;2;3;6;6;29;15;0;0;0;0;0
1839331;J. Lucumí;F;Ayacucho;372;1;2;3;6;1;2;8;180;59;2;7;3;2;4;23;5;8;0;0;0;0
883812;R. Espinosa;F;Alianza Atlético de Sullana;371;1;0;1;2;0;0;2;98;33;2;0;1;4;9;18;2;2;0;0;0;0
973566;O. Valenzuela;M;Cusco FC;364;0;0;0;1;2;0;4;208;158;9;0;3;6;2;13;8;1;0;0;0;0
829029;I. Colman;M;Cusco FC;364;0;2;2;0;1;3;14;320;205;8;11;2;0;2;12;5;2;0;0;0;0
312282;A. Vidal;G;Cusco FC;364;0;0;0;0;0;0;0;150;100;10;0;0;2;0;3;0;1;11;6;0;0
1393514;N. R. Petrini;D;Deportivo Binacional;360;0;0;0;0;1;0;1;184;90;5;0;2;27;11;22;7;0;0;0;0;0
984882;A. Sánchez;D;ADC Juan Pablo II;360;0;0;0;3;0;0;0;195;97;4;0;5;34;9;21;8;1;0;0;0;0
980141;D. Soto;M;Club Atlético Grau;360;1;0;2;0;0;0;5;254;175;13;3;5;0;4;15;7;2;0;0;0;0
973675;M. Heredia;G;Universidad Técnica de Cajamarca;360;0;0;0;0;0;0;0;156;80;21;0;0;8;2;6;0;0;10;7;4;4
895589;W. Riveros;D;Universitario;360;1;0;1;2;0;0;1;169;97;7;0;4;35;12;23;6;1;0;0;0;0
895338;F. Bersano;M;Asociación Deportiva Tarma;360;1;1;3;2;1;1;1;165;66;9;0;4;9;3;11;3;3;0;0;0;0
884997;M. D. Benedetto;D;Universitario;360;0;0;1;1;0;0;1;157;85;6;0;5;23;11;16;3;1;0;0;0;0
883750;P. Ynamine;G;Alianza Universidad;360;0;0;0;0;0;0;0;173;98;26;0;0;3;3;5;1;0;9;4;4;1
873703;A. Rosell;D;Universidad Técnica de Cajamarca;360;0;0;0;1;0;0;3;208;86;6;0;5;20;4;14;4;0;0;0;0;0
862216;R. Alfani;D;ADC Juan Pablo II;360;0;0;1;2;2;0;1;199;110;19;0;7;27;10;21;7;3;0;0;0;0
830660;R. Tapia;D;Club Atlético Grau;360;0;0;0;0;0;0;0;291;210;18;0;7;23;10;14;4;0;0;0;0;0
805451;J. Quintero;F;Universidad Técnica de Cajamarca;360;0;1;1;3;2;0;4;107;39;5;0;0;3;8;16;2;1;0;0;0;0
805264;P. Álvarez;G;Club Atlético Grau;360;1;0;1;2;0;0;2;167;99;16;0;0;4;1;1;0;0;7;3;5;1
805065;R. Guarderas;M;Club Atlético Grau;360;0;0;0;1;3;1;2;224;124;14;1;7;7;6;18;10;2;0;0;0;0
791146;D. Franco;D;Club Atlético Grau;360;0;0;0;1;0;0;0;259;178;29;0;4;21;4;11;2;1;0;0;0;0
789265;M. Vega;G;ADC Juan Pablo II;360;0;0;0;0;0;0;1;138;70;23;0;0;7;0;1;1;0;14;4;6;0
365990;L. González;D;Melgar;360;1;0;1;0;0;0;2;214;123;17;3;6;13;9;18;4;3;0;0;0;0
345773;A. Azurin;G;Deportivo Binacional;360;0;0;0;0;0;0;0;98;36;17;0;0;3;0;1;0;0;9;7;2;1
340529;L. Nequecaur;F;Sport Boys;360;2;0;5;3;1;0;4;139;58;2;1;2;5;11;25;7;1;0;0;0;0
176225;C. Cáceda;G;Melgar;360;0;0;0;0;0;0;0;113;62;26;0;0;1;2;3;0;0;9;7;2;1
161675;S. Britos;G;Universitario;360;0;0;0;0;0;0;0;105;42;23;0;0;1;0;0;0;0;10;4;1;1
47401;A. Corzo;D;Universitario;360;0;0;0;1;0;0;2;170;108;4;0;5;14;4;12;5;3;0;0;0;0
1017763;J. P. Carranza;M;Deportivo Binacional;359;0;0;1;2;2;0;7;235;153;10;2;6;5;2;10;4;1;0;0;0;0
1096363;M. A. Graneros;M;Alianza Atlético de Sullana;358;3;1;7;8;1;1;4;97;21;1;1;1;2;5;14;1;6;0;0;0;0
1546919;E. Villar;M;Sport Huancayo;352;0;0;1;0;2;0;2;176;94;9;0;8;10;5;21;12;1;0;0;0;0
295161;N. Pasquini;D;Club Sporting Cristal;352;0;0;0;0;0;0;4;195;103;5;3;2;12;1;4;3;0;0;0;0;0
883296;K. Sandoval;M;Deportivo Garcilaso;351;1;2;1;3;4;3;11;160;41;4;13;3;1;2;22;7;6;0;0;0;0
1103492;G. Navarro;D;Ayacucho;350;0;0;0;0;0;0;0;172;76;12;0;4;30;7;16;7;0;0;0;0;0
846742;M. Lliuya;M;Alianza Universidad;348;1;1;2;5;3;0;11;310;205;15;7;2;0;0;17;4;5;0;0;0;0
1086295;K. Cabrera;M;Melgar;347;1;1;2;3;2;0;12;207;117;8;4;3;2;6;20;2;6;0;0;0;0
805354;R. Huaccha;F;Sport Huancayo;347;1;0;4;2;2;1;5;118;66;4;0;0;1;3;8;1;2;0;0;0;0
311524;I. Santillán;D;ADC Juan Pablo II;347;0;0;0;0;0;0;6;225;113;10;2;3;12;0;17;13;2;0;0;0;0
176159;A. Polo;M;Universitario;344;1;2;4;3;0;2;10;252;115;11;3;3;4;0;11;2;8;0;0;0;0
1020855;L. Rugel;D;Universidad Técnica de Cajamarca;343;0;0;0;2;1;0;0;183;106;11;0;2;12;8;17;6;1;0;0;0;0
340349;G. Leyes;F;Deportivo Binacional;343;3;1;6;3;4;1;3;122;33;3;0;0;1;10;17;1;3;0;0;0;0
1466382;P. Erustes;F;Deportivo Garcilaso;341;4;1;6;3;1;1;4;124;48;2;0;0;1;6;23;3;5;0;0;0;0
883294;C. Uribe;M;Ayacucho;338;0;0;0;1;1;0;0;191;137;7;0;3;3;4;17;4;2;0;0;0;0
923196;J. Tévez;F;Cusco FC;336;1;0;2;1;0;0;2;72;25;0;1;1;1;5;9;1;0;0;0;0;0
883396;C. Cabello;D;Asociación Deportiva Tarma;334;3;0;6;5;1;0;4;137;70;3;2;2;1;5;18;8;2;0;0;0;0
123238;L. Alvarez;M;Universidad Técnica de Cajamarca;330;0;0;1;0;0;0;1;206;126;14;0;3;5;3;22;9;4;0;0;0;0
846474;L. Urruti;F;Sport Boys;326;0;1;4;4;2;4;11;161;69;6;3;0;2;2;21;8;4;0;0;0;0
106461;F. Gaibor;M;Alianza Lima;322;0;2;3;2;3;3;9;283;187;16;4;1;3;1;14;5;1;0;0;0;0
789416;F. Illanes;M;Alianza Atlético de Sullana;316;0;0;0;0;1;0;0;116;69;4;0;1;8;3;9;3;0;0;0;0;0
330867;T. Martínez;M;Melgar;316;0;0;6;8;3;1;8;254;139;7;7;1;1;2;25;6;9;0;0;0;0
312270;E. Chavez;D;Deportivo Binacional;315;0;0;0;3;1;0;2;186;97;12;0;1;8;0;8;6;0;0;0;0;0
831183;C. Diez;M;Cusco FC;308;0;0;1;1;1;0;1;114;66;2;0;2;2;0;5;1;0;0;0;0;0
1005176;J. Lora;D;Club Sporting Cristal;307;0;0;0;0;0;0;3;151;59;11;4;3;6;6;16;6;1;0;0;0;0
1120726;N. Rodriguez;F;ADC Juan Pablo II;305;0;0;1;2;2;0;2;166;85;4;1;3;1;0;10;2;4;0;0;0;0
1085447;E. Villar;F;ADC Juan Pablo II;302;0;0;2;4;1;1;7;109;38;1;0;0;5;4;11;1;2;0;0;0;0
1415942;C. Cabellos;M;Club Sporting Cristal;301;0;0;0;1;2;1;7;181;106;13;1;0;7;0;17;9;2;0;0;0;0
830746;N. Bandiera;F;Club Atlético Grau;301;1;1;3;2;0;0;3;60;21;1;0;2;2;6;10;0;0;0;0;0;0
830880;N. Silva;M;Cusco FC;300;0;0;3;3;1;0;3;129;47;1;0;0;1;3;17;2;5;0;0;0;0
1170893;L. Duque;M;Deportivo Binacional;291;0;0;0;1;0;0;3;173;116;8;0;6;6;1;15;10;1;0;0;0;0
1479165;A. Aguinaga;M;Deportivo Binacional;288;0;2;3;3;1;1;6;179;74;3;5;1;5;0;14;4;2;0;0;0;0
340553;C. Bordacahar;M;Melgar;288;2;2;2;4;5;3;7;196;92;8;2;1;4;10;17;2;2;0;0;0;0
975235;A. Aoki;M;Alianza Universidad;285;0;0;0;1;0;0;2;234;181;4;1;4;2;6;13;2;1;0;0;0;0
1020375;E. Noriega;D;Alianza Lima;284;1;0;1;2;0;0;1;141;91;10;0;1;21;4;10;2;3;0;0;0;0
913398;J. Castillo;M;Alianza Lima;284;0;0;0;0;1;0;4;164;104;5;0;9;10;6;16;8;1;0;0;0;0
882897;A. Tamaríz;D;Ayacucho;284;0;0;1;0;0;1;3;143;56;5;1;7;7;2;12;6;0;0;0;0;0
1084961;A. Cantero;M;Alianza Lima;283;1;1;10;5;1;0;3;151;69;4;0;2;2;0;22;2;8;0;0;0;0
1017760;J. D'Arrigo;M;Alianza Lima;283;0;1;2;2;2;1;6;149;60;3;2;2;2;3;17;4;4;0;0;0;0
1086284;M. Lazo;D;Melgar;279;0;0;0;0;0;0;4;184;103;6;0;7;8;6;16;8;2;0;0;0;0
250017;H. Orzan;M;Melgar;279;0;0;0;0;0;0;2;198;146;18;0;3;2;6;15;4;1;0;0;0;0
876931;E. Ramirez;M;Universidad Técnica de Cajamarca;278;0;0;2;6;2;0;3;124;50;0;3;2;2;1;11;3;3;0;0;0;0
1016972;A. Valera;F;Universitario;277;1;0;5;6;2;0;3;130;61;2;2;1;2;10;17;2;2;0;0;0;0
818401;P. D. Silva;M;Cusco FC;275;0;0;0;4;0;0;3;144;65;3;4;0;3;4;17;2;3;0;0;0;0
249403;M. P. Guedes;M;Universitario;275;1;0;3;4;2;0;2;162;100;7;0;2;1;2;12;2;6;0;0;0;0
175977;A. Ampuero;D;Cusco FC;275;0;0;0;0;0;0;0;232;177;8;0;1;10;7;16;5;0;0;0;0;0
893067;M. Saravia;D;Cusco FC;274;1;0;2;0;0;0;0;232;173;7;0;0;17;9;16;3;0;0;0;0;0
312264;H. Calcaterra;M;Universitario;272;0;1;0;2;1;0;2;163;100;7;1;5;0;2;19;9;4;0;0;0;0
1201012;J. Velásquez;D;Alianza Lima;270;0;0;0;0;1;0;0;132;79;10;0;2;27;7;12;3;0;0;0;0;0
1128886;G. Paredes;D;Comerciantes Unidos;270;0;0;0;0;0;0;2;159;55;6;1;2;5;0;9;3;3;0;0;0;0
1016974;A. Quintana;D;Los Chankas CYC;270;0;0;0;1;0;0;3;201;80;14;2;3;9;2;20;9;2;0;0;0;0
991108;H. González;D;Los Chankas CYC;270;1;0;1;1;0;0;0;142;85;12;0;6;17;3;10;4;2;0;0;0;0
973547;F. Saravia;G;Los Chankas CYC;270;0;0;0;0;0;0;1;96;46;15;0;0;7;0;1;0;0;7;5;5;3
960220;M. Sen;F;Comerciantes Unidos;270;3;0;4;4;1;0;0;60;18;0;0;0;2;7;12;2;0;0;0;0;0
906816;N. Tecilla;D;Comerciantes Unidos;270;0;0;0;2;0;0;1;162;86;15;0;4;15;9;20;8;2;0;0;0;0
906002;C. Garcés;F;Cienciano;270;2;0;4;3;2;0;0;93;43;0;0;2;3;8;16;3;1;0;0;0;0
896747;B. Sosa;D;Comerciantes Unidos;270;0;0;0;2;1;0;1;151;84;10;0;5;13;10;16;4;1;0;0;0;0
876939;Á. Villete;G;Comerciantes Unidos;270;0;0;0;0;0;0;0;118;55;10;0;0;5;0;0;0;0;13;9;3;0
876932;Á. Campos;G;Alianza Lima;270;0;0;0;0;0;0;0;97;48;22;0;0;6;1;1;0;0;7;3;3;2
339475;J. M. Manzaneda;F;Los Chankas CYC;270;1;2;2;1;2;1;5;148;73;3;1;3;4;4;19;4;6;0;0;0;0
220929;C. Beltran;M;Deportivo Garcilaso;270;0;1;0;1;0;1;2;92;40;8;0;1;20;10;16;2;0;0;0;0;0
146410;D. Ortiz;D;Cienciano;270;1;0;1;4;0;0;0;158;83;17;0;1;25;14;18;3;0;0;0;0;0
122618;L. Galeano;D;Cienciano;270;0;0;0;3;0;0;0;105;67;11;0;3;10;4;8;3;0;0;0;0;0
338;P. Guerrero;F;Alianza Lima;270;3;0;5;3;1;1;7;125;60;3;1;0;2;9;16;0;4;0;0;0;0
1095031;S. Torres;M;Los Chankas CYC;268;0;0;0;1;0;0;2;141;44;4;3;5;8;1;9;6;1;0;0;0;0
975243;F. Medina;D;Ayacucho;266;0;1;0;0;0;1;1;206;104;8;3;4;9;1;18;8;6;0;0;0;0
220465;R. Ureña;M;Universitario;266;0;1;0;0;1;1;3;205;138;24;2;2;4;4;13;4;1;0;0;0;0
876927;A. Fuentes;D;Cusco FC;263;1;0;3;0;1;0;1;228;174;4;0;5;18;10;18;3;1;0;0;0;0
976932;W. Tandazo;M;Melgar;259;0;0;0;0;0;0;3;176;122;8;0;1;6;0;9;6;0;0;0;0;0
883397;G. Barreto;M;Asociación Deportiva Tarma;259;0;0;0;0;0;0;1;108;68;4;0;1;3;4;11;5;0;0;0;0;0
975540;F. Oncoy;M;Universidad Técnica de Cajamarca;258;0;0;1;2;0;0;3;125;69;2;1;1;4;1;8;4;3;0;0;0;0
991202;P. Bueno;F;Los Chankas CYC;257;1;0;2;2;3;0;1;70;25;0;0;0;4;7;13;3;0;0;0;0;0
922873;P. De La Cruz;M;Club Atlético Grau;256;0;0;0;2;1;0;2;145;77;1;0;3;2;1;16;5;3;0;0;0;0
842529;C. Torrejón;M;Cienciano;256;0;1;0;1;0;1;3;124;76;4;0;6;5;2;13;9;0;0;0;0;0
901020;J. Canela;M;Alianza Atlético de Sullana;253;1;0;1;2;2;1;2;109;37;3;1;6;2;2;16;2;4;0;0;0;0
882837;R. Villamarín;D;Universidad Técnica de Cajamarca;253;0;0;0;0;0;0;1;129;55;3;3;1;1;2;10;6;1;0;0;0;0
339163;J. Estrada;D;Cienciano;251;0;0;0;3;0;0;3;151;69;8;3;3;7;1;10;6;2;0;0;0;0
1627935;W. Leguía;F;Alianza Universidad;249;1;0;2;0;2;0;0;87;50;1;0;0;0;0;6;2;4;0;0;0;0
1121321;C. Tizon;M;ADC Juan Pablo II;249;0;0;2;6;0;0;2;123;39;2;2;1;5;3;12;0;4;0;0;0;0
805332;M. Carranza;M;Sport Huancayo;249;1;0;2;1;3;0;6;156;75;7;1;0;1;3;13;4;2;0;0;0;0
924646;H. Crespo;M;Deportivo Binacional;248;1;0;1;4;1;0;5;194;134;8;0;1;2;0;12;6;1;0;0;0;0
1107871;C. Flores;M;ADC Juan Pablo II;247;0;0;0;0;0;0;1;159;94;11;0;6;8;7;21;7;2;0;0;0;0
1131133;O. Gut;D;Alianza Universidad;246;1;0;2;2;0;0;1;157;122;5;0;1;6;4;11;4;0;0;0;0;0
1049077;S. Cavero;D;Cienciano;245;0;1;0;1;1;2;4;128;62;4;2;3;6;2;5;2;1;0;0;0;0
898631;J. Romagnoli;M;Cienciano;245;1;1;1;2;1;0;7;102;46;5;3;2;3;2;11;3;1;0;0;0;0
1016982;M. Ruidías;D;Cusco FC;241;0;0;0;2;0;0;1;207;123;8;1;1;4;2;15;6;5;0;0;0;0
883329;L. Benites;M;Cienciano;239;1;0;2;2;2;0;5;160;98;5;3;1;0;0;12;4;4;0;0;0;0
839368;T. Sandoval;F;Club Atlético Grau;239;0;0;0;3;1;1;2;62;23;3;0;0;0;5;10;0;0;0;0;0;0
879628;J. Guivin;M;Los Chankas CYC;236;0;0;0;1;0;0;2;116;70;5;1;4;9;1;6;3;1;0;0;0;0
1476736;L. Olmedo;M;Alianza Atlético de Sullana;235;0;3;1;2;0;3;5;94;28;3;3;2;0;0;9;2;2;0;0;0;0
590468;J. M. Rostaing;D;Club Atlético Grau;235;0;0;1;0;0;1;5;203;122;11;3;4;5;1;5;3;0;0;0;0;0
1427104;A. Rojas;M;ADC Juan Pablo II;234;0;0;0;1;1;0;1;110;35;6;0;4;1;1;13;3;2;0;0;0;0
1001106;M. Carpio;M;Comerciantes Unidos;230;0;0;1;1;2;0;2;106;46;3;1;0;1;1;13;2;4;0;0;0;0
924923;J. Vega;M;Comerciantes Unidos;229;0;0;0;0;0;0;0;119;88;10;0;1;3;1;6;3;1;0;0;0;0
805353;J. Villamarin;F;Ayacucho;228;1;0;3;2;2;1;3;90;22;5;0;3;2;3;16;7;3;0;0;0;0
1464276;M. Ferreira;F;Ayacucho;227;2;1;3;1;1;1;2;72;30;2;0;0;0;7;12;0;2;0;0;0;0
965761;P. Serra;D;Universidad Técnica de Cajamarca;227;0;0;0;1;1;0;1;141;91;15;0;1;10;6;13;4;1;0;0;0;0
875661;J. Toledo;D;ADC Juan Pablo II;226;0;0;0;0;0;0;0;138;76;6;0;3;7;1;11;8;2;0;0;0;0
1847531;D. Chavez;D;Deportivo Binacional;217;0;0;0;0;0;0;0;107;45;2;2;2;5;0;7;5;1;0;0;0;0
1018388;E. Ibáñez;M;Comerciantes Unidos;216;0;0;0;2;0;0;3;96;36;4;0;7;4;4;18;9;0;0;0;0;0
384658;A. Cossio;D;Alianza Atlético de Sullana;216;0;0;0;1;1;0;0;119;32;7;1;4;19;6;14;7;0;0;0;0;0
220921;C. Ascues;D;Asociación Deportiva Tarma;216;0;1;0;2;0;1;3;108;58;7;0;3;7;4;9;4;1;0;0;0;0
1464527;H. Timaná;M;Deportivo Binacional;215;0;0;1;2;0;0;0;123;51;3;0;7;26;6;19;10;0;0;0;0;0
989228;A. Quiroz;M;Los Chankas CYC;215;0;0;3;0;2;0;2;140;74;12;4;0;2;0;8;1;5;0;0;0;0
1107870;C. Meza;M;Deportivo Binacional;214;0;0;1;1;0;0;1;94;52;1;0;2;1;0;7;4;1;0;0;0;0
965759;R. Vilca;M;Club Atlético Grau;213;1;0;6;1;1;1;3;103;48;2;0;3;1;0;10;2;3;0;0;0;0
924574;C. López;M;Sport Boys;213;0;0;2;1;1;0;4;87;41;3;2;0;3;1;9;2;2;0;0;0;0
1131302;C. Mejia;M;Universidad Técnica de Cajamarca;210;1;0;1;2;0;0;3;59;28;1;0;1;4;4;7;2;1;0;0;0;0
973667;J. Durán;M;ADC Juan Pablo II;208;0;0;1;0;0;0;3;157;96;9;5;0;0;0;10;2;6;0;0;0;0
876929;K. Quevedo;F;Alianza Lima;208;0;1;1;1;5;0;3;96;50;1;0;0;1;1;7;2;1;0;0;0;0
133862;I. Ávila;F;Club Sporting Cristal;208;1;0;2;1;1;0;3;82;38;2;0;0;4;5;10;1;0;0;0;0;0
922871;N. Cabanillas;M;Melgar;206;0;1;0;1;0;1;2;110;49;1;2;2;4;2;11;5;1;0;0;0;0
1122908;J. Ibargüen;D;Alianza Universidad;204;0;0;0;0;0;0;1;156;131;6;0;3;6;3;7;4;0;0;0;0;0
1098306;F. Torres;M;Los Chankas CYC;204;1;0;2;3;2;0;4;73;30;6;1;1;0;0;4;3;0;0;0;0;0
974136;B. D. Silva;F;Cienciano;204;0;1;2;1;1;0;4;88;43;3;0;0;1;0;8;3;3;0;0;0;0
805289;L. Escalante;M;Comerciantes Unidos;200;0;0;2;2;1;0;1;70;24;2;1;1;1;3;11;0;1;0;0;0;0
800243;F. Castro;F;Melgar;199;2;0;4;3;1;0;2;62;25;3;1;0;6;9;12;0;2;0;0;0;0
826380;R. Sandoval;M;Comerciantes Unidos;198;0;1;0;1;0;1;5;64;33;1;5;1;0;0;4;1;2;0;0;0;0
589448;J. P. Archimbaud;M;Alianza Lima;198;0;0;0;1;1;0;1;121;70;5;1;3;7;9;16;4;0;0;0;0;0
925420;J. F. Falconi;M;Ayacucho;195;0;0;0;0;0;0;0;99;36;3;1;2;10;1;11;8;1;0;0;0;0
140103;P. Barrios;D;Melgar;195;0;0;0;3;0;0;0;100;63;11;0;0;7;5;9;3;0;0;0;0;0
1017480;J. Carabalí;M;Universitario;189;0;1;3;1;0;2;3;122;51;1;1;5;6;5;12;2;1;0;0;0;0
878754;A. Robles;M;Asociación Deportiva Tarma;185;0;0;0;1;2;0;7;115;73;4;2;0;5;1;5;1;1;0;0;0;0
957940;M. Ganoza;D;Ayacucho;184;0;0;0;0;0;0;0;106;60;8;0;1;8;3;13;7;0;0;0;0;0
874985;R. Garces;D;Alianza Lima;184;0;0;0;1;1;0;1;91;58;6;0;3;13;5;9;2;0;0;0;0;0
331437;G. Viscarra;G;Alianza Lima;184;0;0;0;0;0;0;0;45;24;12;0;0;1;0;0;0;0;6;3;1;1
31611;C. Zambrano;D;Alianza Lima;184;0;0;0;0;0;0;0;94;57;7;0;4;10;2;8;2;1;0;0;0;0
